SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SECTION 504,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2021-2022,168903,WESTBROOK ISD,14,TRADITIONAL ISD/CSD,258,113,0,18,106,0,0,0,-999,0,0,28,28,258
STATE,DISTRICT,2021-2022,62905,WESTHOFF ISD,3,TRADITIONAL ISD/CSD,71,-999,0,0,37,-999,-999,0,0,0,0,0,-999,71
STATE,DISTRICT,2021-2022,220810,WESTLAKE ACADEMY CHARTER SCHOOL,11,OPEN ENROLLMENT CHARTER,877,30,0,46,23,19,19,0,0,0,73,100,43,0
STATE,DISTRICT,2021-2022,73904,WESTPHALIA ISD,12,TRADITIONAL ISD/CSD,155,53,0,-999,29,-999,-999,0,12,0,-999,-999,22,155
STATE,DISTRICT,2021-2022,1908,WESTWOOD ISD,7,TRADITIONAL ISD/CSD,1332,734,0,77,986,95,48,15,43,-999,-999,103,193,727
STATE,DISTRICT,2021-2022,241904,WHARTON ISD,3,TRADITIONAL ISD/CSD,1966,1240,49,46,1655,277,27,-999,148,40,75,118,255,1350
STATE,DISTRICT,2021-2022,242903,WHEELER ISD,16,TRADITIONAL ISD/CSD,408,165,0,19,274,90,89,0,-999,-999,11,-999,45,408
STATE,DISTRICT,2021-2022,33904,WHITE DEER ISD,16,TRADITIONAL ISD/CSD,339,146,0,24,165,11,10,0,22,19,-999,25,41,339
STATE,DISTRICT,2021-2022,92908,WHITE OAK ISD,7,TRADITIONAL ISD/CSD,1466,490,0,82,632,20,16,-999,122,-999,139,138,213,696
STATE,DISTRICT,2021-2022,220920,WHITE SETTLEMENT ISD,11,TRADITIONAL ISD/CSD,7036,3855,626,454,3875,1001,527,13,462,15,267,781,804,6827
STATE,DISTRICT,2021-2022,40902,WHITEFACE CISD,17,TRADITIONAL ISD/CSD,313,143,0,-999,179,33,-999,0,-999,0,-999,26,38,313
STATE,DISTRICT,2021-2022,212906,WHITEHOUSE ISD,7,TRADITIONAL ISD/CSD,4906,1756,0,415,2734,214,205,30,440,24,187,621,646,2255
STATE,DISTRICT,2021-2022,91909,WHITESBORO ISD,10,TRADITIONAL ISD/CSD,1720,899,0,89,925,114,92,11,59,44,-999,155,258,1225
STATE,DISTRICT,2021-2022,91910,WHITEWRIGHT ISD,10,TRADITIONAL ISD/CSD,755,319,0,62,351,39,39,-999,78,-999,16,105,90,483
STATE,DISTRICT,2021-2022,110908,WHITHARRAL ISD,17,TRADITIONAL ISD/CSD,236,50,0,-999,129,-999,-999,-999,13,-999,-999,22,25,236
STATE,DISTRICT,2021-2022,109911,WHITNEY ISD,12,TRADITIONAL ISD/CSD,1478,561,0,124,944,97,96,-999,78,44,26,172,227,719
STATE,DISTRICT,2021-2022,243905,WICHITA FALLS ISD,9,TRADITIONAL ISD/CSD,13380,7122,445,618,8803,1425,967,29,768,139,471,1326,1981,12267
STATE,DISTRICT,2021-2022,180904,WILDORADO ISD,16,TRADITIONAL ISD/CSD,230,50,0,12,61,0,0,-999,-999,0,-999,16,23,230
STATE,DISTRICT,2021-2022,170904,WILLIS ISD,6,TRADITIONAL ISD/CSD,8432,4315,495,303,4788,1326,394,28,523,38,19,582,881,3258
STATE,DISTRICT,2021-2022,234907,WILLS POINT ISD,10,TRADITIONAL ISD/CSD,2635,794,114,202,1637,340,163,-999,170,-999,-999,245,385,1082
STATE,DISTRICT,2021-2022,153907,WILSON ISD,17,TRADITIONAL ISD/CSD,128,80,0,-999,107,-999,-999,0,17,0,-999,-999,18,128
STATE,DISTRICT,2021-2022,105905,WIMBERLEY ISD,13,TRADITIONAL ISD/CSD,2613,718,0,274,806,145,137,15,200,-999,19,317,286,70
STATE,DISTRICT,2021-2022,5904,WINDTHORST ISD,9,TRADITIONAL ISD/CSD,530,232,0,35,159,30,32,0,37,0,0,64,40,278
STATE,DISTRICT,2021-2022,57828,WINFREE ACADEMY CHARTER SCHOOLS,10,OPEN ENROLLMENT CHARTER,1080,1077,0,79,639,180,95,-999,0,49,11,149,123,1080
STATE,DISTRICT,2021-2022,248902,WINK-LOVING ISD,18,TRADITIONAL ISD/CSD,407,143,0,-999,150,21,20,0,21,0,0,-999,53,407
STATE,DISTRICT,2021-2022,250907,WINNSBORO ISD,7,TRADITIONAL ISD/CSD,1537,704,0,99,970,131,128,-999,92,21,31,136,239,1536
STATE,DISTRICT,2021-2022,212910,WINONA ISD,7,TRADITIONAL ISD/CSD,1078,623,0,104,931,184,-999,11,32,12,0,137,162,1070
STATE,DISTRICT,2021-2022,200904,WINTERS ISD,15,TRADITIONAL ISD/CSD,554,289,0,58,396,23,-999,-999,56,-999,-999,64,89,532
STATE,DISTRICT,2021-2022,174906,WODEN ISD,7,TRADITIONAL ISD/CSD,760,353,0,31,429,97,92,-999,43,0,15,54,61,760
STATE,DISTRICT,2021-2022,116909,WOLFE CITY ISD,10,TRADITIONAL ISD/CSD,703,258,0,65,372,58,58,0,53,-999,11,96,85,328
STATE,DISTRICT,2021-2022,196902,WOODSBORO ISD,3,TRADITIONAL ISD/CSD,438,261,0,14,269,-999,-999,-999,27,28,21,55,86,248
STATE,DISTRICT,2021-2022,224902,WOODSON ISD,9,TRADITIONAL ISD/CSD,160,35,0,14,87,0,0,0,-999,0,0,18,22,160
STATE,DISTRICT,2021-2022,229903,WOODVILLE ISD,5,TRADITIONAL ISD/CSD,1263,595,0,121,952,62,60,15,71,21,11,173,200,1262
STATE,DISTRICT,2021-2022,81905,WORTHAM ISD,12,TRADITIONAL ISD/CSD,520,194,0,15,335,49,49,0,24,-999,0,69,50,520
STATE,DISTRICT,2021-2022,43914,WYLIE ISD,10,TRADITIONAL ISD/CSD,18210,4481,814,1124,5112,2334,1819,34,2084,62,1126,1944,2272,2695
STATE,DISTRICT,2021-2022,221912,WYLIE ISD,14,TRADITIONAL ISD/CSD,5108,1373,0,0,1064,112,106,33,283,12,1032,365,490,342
STATE,DISTRICT,2021-2022,250905,YANTIS ISD,7,TRADITIONAL ISD/CSD,368,111,0,13,234,45,45,-999,14,-999,-999,33,34,368
STATE,DISTRICT,2021-2022,101873,YELLOWSTONE COLLEGE PREPARATORY,4,OPEN ENROLLMENT CHARTER,157,118,0,-999,151,0,0,0,0,-999,0,-999,11,157
STATE,DISTRICT,2021-2022,101845,YES PREP PUBLIC SCHOOLS INC,4,OPEN ENROLLMENT CHARTER,14562,9468,275,292,13106,6187,972,-999,0,392,-999,364,1049,14562
STATE,DISTRICT,2021-2022,62903,YOAKUM ISD,3,TRADITIONAL ISD/CSD,1507,741,36,74,1099,275,71,-999,52,30,17,166,262,684
STATE,DISTRICT,2021-2022,62904,YORKTOWN ISD,3,TRADITIONAL ISD/CSD,538,285,0,49,320,10,10,0,42,-999,0,54,58,383
STATE,DISTRICT,2021-2022,71905,YSLETA ISD,19,TRADITIONAL ISD/CSD,37244,23850,6649,1123,29328,11537,4148,60,2431,359,1951,2614,5386,37087
STATE,DISTRICT,2021-2022,253901,ZAPATA COUNTY ISD,1,TRADITIONAL ISD/CSD,3287,2153,434,202,2896,1039,584,-999,234,91,-999,298,437,3287
STATE,DISTRICT,2021-2022,3906,ZAVALLA ISD,7,TRADITIONAL ISD/CSD,301,150,0,-999,206,0,0,0,11,0,0,25,47,301
STATE,DISTRICT,2021-2022,25906,ZEPHYR ISD,15,TRADITIONAL ISD/CSD,212,53,0,20,120,-999,-999,-999,12,0,-999,25,27,211
