SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SECTION 504,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2022-2023,57816,A W BROWN LEADERSHIP ACADEMY,10,OPEN ENROLLMENT CHARTER,975,311,0,33,733,-999,-999,-999,0,-999,0,12,60,975
STATE,DISTRICT,2022-2023,57829,A+ ACADEMY,10,OPEN ENROLLMENT CHARTER,1588,1245,84,62,1485,860,286,-999,88,-999,0,32,174,1588
STATE,DISTRICT,2022-2023,101871,A+ UNLIMITED POTENTIAL,4,OPEN ENROLLMENT CHARTER,156,76,0,-999,117,-999,-999,0,0,-999,0,14,30,156
STATE,DISTRICT,2022-2023,109901,ABBOTT ISD,12,TRADITIONAL ISD/CSD,286,65,0,28,77,-999,-999,-999,20,-999,-999,20,38,286
STATE,DISTRICT,2022-2023,95901,ABERNATHY ISD,17,TRADITIONAL ISD/CSD,835,419,0,60,403,19,19,0,132,-999,14,85,92,833
STATE,DISTRICT,2022-2023,221901,ABILENE ISD,14,TRADITIONAL ISD/CSD,15253,9379,153,532,11002,944,723,162,1354,850,1136,809,2525,6837
STATE,DISTRICT,2022-2023,57814,ACADEMY FOR ACADEMIC EXCELLENCE,10,OPEN ENROLLMENT CHARTER,358,358,0,17,358,58,56,11,0,0,0,23,88,358
STATE,DISTRICT,2022-2023,14901,ACADEMY ISD,12,TRADITIONAL ISD/CSD,1835,718,0,92,791,122,104,-999,143,31,247,208,232,1835
STATE,DISTRICT,2022-2023,101810,ACADEMY OF ACCELERATED LEARNING INC,4,OPEN ENROLLMENT CHARTER,850,571,205,-999,802,537,331,0,0,23,0,13,20,850
STATE,DISTRICT,2022-2023,57810,ACADEMY OF DALLAS,10,OPEN ENROLLMENT CHARTER,269,227,0,-999,252,25,25,0,0,0,0,0,42,269
STATE,DISTRICT,2022-2023,101849,ACCELERATED INTERMEDIATE ACADEMY,4,OPEN ENROLLMENT CHARTER,138,67,0,0,122,48,47,0,0,0,0,0,-999,138
STATE,DISTRICT,2022-2023,180903,ADRIAN ISD,16,TRADITIONAL ISD/CSD,120,66,0,24,78,-999,-999,0,-999,0,-999,21,20,120
STATE,DISTRICT,2022-2023,57806,ADVANTAGE ACADEMY,10,OPEN ENROLLMENT CHARTER,1012,746,0,28,893,245,234,-999,18,28,-999,34,92,1012
STATE,DISTRICT,2022-2023,178901,AGUA DULCE ISD,2,TRADITIONAL ISD/CSD,408,212,0,22,312,-999,-999,0,-999,-999,-999,37,34,408
STATE,DISTRICT,2022-2023,15901,ALAMO HEIGHTS ISD,20,TRADITIONAL ISD/CSD,4762,1412,463,318,1026,346,142,-999,1045,11,382,660,564,64
STATE,DISTRICT,2022-2023,250906,ALBA-GOLDEN ISD,7,TRADITIONAL ISD/CSD,823,386,0,63,469,18,18,0,50,27,-999,92,122,823
STATE,DISTRICT,2022-2023,209901,ALBANY ISD,14,TRADITIONAL ISD/CSD,498,232,0,39,220,14,14,-999,22,10,19,49,69,498
STATE,DISTRICT,2022-2023,101902,ALDINE ISD,4,TRADITIONAL ISD/CSD,60074,51478,9364,3308,55019,26888,10154,291,2726,237,138,3144,5807,59963
STATE,DISTRICT,2022-2023,184907,ALEDO ISD,11,TRADITIONAL ISD/CSD,7857,1659,0,678,1220,217,217,-999,605,51,799,905,869,1387
STATE,DISTRICT,2022-2023,125901,ALICE ISD,2,TRADITIONAL ISD/CSD,4506,2611,0,245,3745,120,105,13,119,111,39,409,649,4506
STATE,DISTRICT,2022-2023,101903,ALIEF ISD,4,TRADITIONAL ISD/CSD,40329,34532,9661,1612,34933,21747,9852,58,1875,971,128,1079,4916,40329
STATE,DISTRICT,2022-2023,101815,ALIEF MONTESSORI COMMUNITY SCHOOL,4,OPEN ENROLLMENT CHARTER,370,286,0,10,303,273,273,0,0,0,0,-999,23,370
STATE,DISTRICT,2022-2023,43901,ALLEN ISD,10,TRADITIONAL ISD/CSD,21769,6157,225,1963,3862,2455,1517,25,3159,37,1318,2375,3064,1097
STATE,DISTRICT,2022-2023,22901,ALPINE ISD,18,TRADITIONAL ISD/CSD,954,366,0,22,498,69,32,0,31,-999,0,34,132,954
STATE,DISTRICT,2022-2023,37901,ALTO ISD,7,TRADITIONAL ISD/CSD,536,259,0,26,418,110,102,-999,35,20,29,51,100,536
STATE,DISTRICT,2022-2023,126901,ALVARADO ISD,11,TRADITIONAL ISD/CSD,3750,1705,228,141,2561,907,446,-999,244,43,15,304,395,2577
STATE,DISTRICT,2022-2023,20901,ALVIN ISD,4,TRADITIONAL ISD/CSD,29188,14062,1544,1429,15662,5170,3634,106,2038,275,370,1953,3978,14040
STATE,DISTRICT,2022-2023,249901,ALVORD ISD,11,TRADITIONAL ISD/CSD,821,311,0,87,298,44,44,-999,85,-999,-999,106,133,372
STATE,DISTRICT,2022-2023,188901,AMARILLO ISD,16,TRADITIONAL ISD/CSD,30342,15821,1178,1820,21558,5434,3864,37,1636,1195,104,1460,4721,24271
STATE,DISTRICT,2022-2023,84804,AMBASSADORS PREPARATORY ACADEMY,4,OPEN ENROLLMENT CHARTER,170,-999,0,-999,151,0,0,0,-999,0,0,-999,-999,170
STATE,DISTRICT,2022-2023,140901,AMHERST ISD,17,TRADITIONAL ISD/CSD,120,90,0,-999,104,69,69,0,-999,0,-999,-999,17,120
STATE,DISTRICT,2022-2023,101819,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,4,OPEN ENROLLMENT CHARTER,567,500,79,-999,562,497,105,0,0,0,0,-999,40,567
STATE,DISTRICT,2022-2023,36901,ANAHUAC ISD,4,TRADITIONAL ISD/CSD,1493,424,0,104,920,116,95,0,88,23,91,125,222,1039
STATE,DISTRICT,2022-2023,93901,ANDERSON-SHIRO CISD,6,TRADITIONAL ISD/CSD,934,218,0,110,400,35,35,0,57,-999,-999,84,139,934
STATE,DISTRICT,2022-2023,2901,ANDREWS ISD,18,TRADITIONAL ISD/CSD,4198,2005,435,365,2075,662,258,32,290,69,101,368,549,4148
STATE,DISTRICT,2022-2023,20902,ANGLETON ISD,4,TRADITIONAL ISD/CSD,6925,3750,706,478,4813,1100,625,-999,388,85,294,764,1034,4780
STATE,DISTRICT,2022-2023,43902,ANNA ISD,10,TRADITIONAL ISD/CSD,5018,2383,137,491,2673,663,369,20,253,26,333,766,725,1777
STATE,DISTRICT,2022-2023,127901,ANSON ISD,14,TRADITIONAL ISD/CSD,752,451,0,55,468,20,17,-999,56,100,19,37,106,752
STATE,DISTRICT,2022-2023,71906,ANTHONY ISD,19,TRADITIONAL ISD/CSD,781,450,89,29,615,237,65,0,91,19,-999,32,106,781
STATE,DISTRICT,2022-2023,110901,ANTON ISD,17,TRADITIONAL ISD/CSD,170,107,0,10,137,-999,0,0,-999,-999,12,14,22,170
STATE,DISTRICT,2022-2023,228905,APPLE SPRINGS ISD,6,TRADITIONAL ISD/CSD,207,64,0,-999,128,0,0,0,12,0,0,15,30,207
STATE,DISTRICT,2022-2023,109912,AQUILLA ISD,12,TRADITIONAL ISD/CSD,323,117,0,23,163,17,17,-999,31,0,-999,38,53,323
STATE,DISTRICT,2022-2023,4901,ARANSAS COUNTY ISD,2,TRADITIONAL ISD/CSD,3044,2134,0,279,2098,173,173,30,135,265,34,312,456,3044
STATE,DISTRICT,2022-2023,205901,ARANSAS PASS ISD,2,TRADITIONAL ISD/CSD,1700,1013,0,103,1124,152,127,13,73,130,16,148,179,1700
STATE,DISTRICT,2022-2023,5901,ARCHER CITY ISD,9,TRADITIONAL ISD/CSD,493,162,0,30,253,-999,-999,0,27,24,36,45,81,286
STATE,DISTRICT,2022-2023,61910,ARGYLE ISD,11,TRADITIONAL ISD/CSD,4966,1089,0,323,364,290,282,-999,446,0,380,551,510,96
STATE,DISTRICT,2022-2023,101803,ARISTOI CLASSICAL ACADEMY,4,OPEN ENROLLMENT CHARTER,1316,306,0,83,346,71,46,0,0,0,14,108,128,0
STATE,DISTRICT,2022-2023,220802,ARLINGTON CLASSICS ACADEMY,11,OPEN ENROLLMENT CHARTER,1512,492,0,43,467,142,142,0,0,0,14,145,82,103
STATE,DISTRICT,2022-2023,220901,ARLINGTON ISD,11,TRADITIONAL ISD/CSD,56167,36373,5519,1906,42269,17367,9971,49,5965,1658,936,2630,6063,33807
STATE,DISTRICT,2022-2023,212901,ARP ISD,7,TRADITIONAL ISD/CSD,985,240,0,96,538,38,25,-999,62,-999,17,126,126,985
STATE,DISTRICT,2022-2023,21805,ARROW ACADEMY,6,OPEN ENROLLMENT CHARTER,675,357,0,-999,508,89,43,-999,-999,-999,13,17,82,675
STATE,DISTRICT,2022-2023,217901,ASPERMONT ISD,14,TRADITIONAL ISD/CSD,199,103,0,21,105,-999,-999,0,-999,-999,-999,17,29,96
STATE,DISTRICT,2022-2023,107901,ATHENS ISD,10,TRADITIONAL ISD/CSD,3099,1907,109,232,2439,761,308,25,83,41,34,215,505,3099
STATE,DISTRICT,2022-2023,34901,ATLANTA ISD,8,TRADITIONAL ISD/CSD,1879,754,0,136,1233,46,46,10,163,82,123,205,265,1879
STATE,DISTRICT,2022-2023,61907,AUBREY ISD,11,TRADITIONAL ISD/CSD,3538,1116,0,251,1212,298,234,11,177,33,245,401,484,1800
STATE,DISTRICT,2022-2023,227825,AUSTIN ACHIEVE PUBLIC SCHOOLS,13,OPEN ENROLLMENT CHARTER,2449,1844,0,73,2282,1618,1518,-999,0,-999,11,87,243,2447
STATE,DISTRICT,2022-2023,227821,AUSTIN DISCOVERY SCHOOL,13,OPEN ENROLLMENT CHARTER,332,34,0,20,51,-999,-999,-999,0,-999,0,27,35,-999
STATE,DISTRICT,2022-2023,227901,AUSTIN ISD,13,TRADITIONAL ISD/CSD,73384,34377,11897,5062,37762,22352,8175,50,9456,691,132,7326,10197,35549
STATE,DISTRICT,2022-2023,196901,AUSTWELL-TIVOLI ISD,3,TRADITIONAL ISD/CSD,144,63,0,-999,85,-999,-999,0,-999,0,0,-999,37,144
STATE,DISTRICT,2022-2023,70901,AVALON ISD,10,TRADITIONAL ISD/CSD,337,105,0,32,179,15,15,0,13,0,0,10,63,333
STATE,DISTRICT,2022-2023,194902,AVERY ISD,8,TRADITIONAL ISD/CSD,335,112,0,37,213,-999,-999,0,21,15,22,39,47,335
STATE,DISTRICT,2022-2023,34902,AVINGER ISD,8,TRADITIONAL ISD/CSD,123,60,0,-999,96,0,0,0,0,-999,0,12,17,122
STATE,DISTRICT,2022-2023,161918,AXTELL ISD,12,TRADITIONAL ISD/CSD,836,246,0,54,465,-999,-999,-999,42,11,-999,90,122,442
STATE,DISTRICT,2022-2023,220915,AZLE ISD,11,TRADITIONAL ISD/CSD,7089,2830,101,452,3608,571,385,-999,326,129,330,735,1041,3930
STATE,DISTRICT,2022-2023,30903,BAIRD ISD,14,TRADITIONAL ISD/CSD,312,103,0,14,160,0,0,0,28,11,28,14,65,169
STATE,DISTRICT,2022-2023,101853,BAKERRIPLEY COMMUNITY SCHOOLS,4,OPEN ENROLLMENT CHARTER,1790,1057,153,-999,1779,855,100,0,0,10,13,-999,159,1790
STATE,DISTRICT,2022-2023,200901,BALLINGER ISD,15,TRADITIONAL ISD/CSD,817,440,0,66,491,18,18,-999,39,-999,26,73,129,811
STATE,DISTRICT,2022-2023,195902,BALMORHEA ISD,18,TRADITIONAL ISD/CSD,144,86,0,-999,119,16,15,0,-999,0,-999,-999,18,144
STATE,DISTRICT,2022-2023,10902,BANDERA ISD,20,TRADITIONAL ISD/CSD,2381,1146,0,125,1340,132,126,11,132,38,184,213,407,1113
STATE,DISTRICT,2022-2023,25901,BANGS ISD,15,TRADITIONAL ISD/CSD,862,370,0,84,571,15,14,-999,37,-999,48,86,97,615
STATE,DISTRICT,2022-2023,178913,BANQUETE ISD,2,TRADITIONAL ISD/CSD,843,331,0,52,612,23,21,-999,45,-999,14,102,109,842
STATE,DISTRICT,2022-2023,36902,BARBERS HILL ISD,4,TRADITIONAL ISD/CSD,7339,2343,167,466,2162,362,190,-999,424,17,763,611,853,4176
STATE,DISTRICT,2022-2023,14902,BARTLETT ISD,13,TRADITIONAL ISD/CSD,461,207,0,14,459,104,70,0,15,26,-999,40,50,461
STATE,DISTRICT,2022-2023,15834,BASIS TEXAS,20,OPEN ENROLLMENT CHARTER,4972,1348,0,41,263,635,35,-999,0,-999,166,195,196,0
STATE,DISTRICT,2022-2023,11901,BASTROP ISD,13,TRADITIONAL ISD/CSD,12506,8840,880,1125,9581,5124,1791,35,901,489,77,1289,1641,8502
STATE,DISTRICT,2022-2023,158901,BAY CITY ISD,3,TRADITIONAL ISD/CSD,3579,2135,112,82,2860,601,310,15,47,70,21,161,438,3579
STATE,DISTRICT,2022-2023,101847,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,497,198,0,-999,367,0,0,0,0,0,0,16,41,497
STATE,DISTRICT,2022-2023,123910,BEAUMONT ISD,5,TRADITIONAL ISD/CSD,16730,10245,327,670,13659,2539,1712,57,1145,458,356,1093,1721,16539
STATE,DISTRICT,2022-2023,183901,BECKVILLE ISD,7,TRADITIONAL ISD/CSD,686,207,0,70,300,21,21,-999,20,66,-999,91,98,686
STATE,DISTRICT,2022-2023,13901,BEEVILLE ISD,2,TRADITIONAL ISD/CSD,3097,1795,0,34,2520,77,74,-999,156,-999,28,146,457,3096
STATE,DISTRICT,2022-2023,39904,BELLEVUE ISD,9,TRADITIONAL ISD/CSD,167,47,0,22,84,-999,-999,0,-999,-999,0,21,24,167
STATE,DISTRICT,2022-2023,91901,BELLS ISD,10,TRADITIONAL ISD/CSD,963,279,0,90,398,17,16,0,69,-999,0,105,155,442
STATE,DISTRICT,2022-2023,8901,BELLVILLE ISD,6,TRADITIONAL ISD/CSD,2251,869,10,190,1055,225,95,-999,243,20,70,263,305,830
STATE,DISTRICT,2022-2023,14903,BELTON ISD,12,TRADITIONAL ISD/CSD,13644,5080,353,921,5993,907,413,42,1127,169,4017,1700,2296,3082
STATE,DISTRICT,2022-2023,125902,BEN BOLT-PALITO BLANCO ISD,2,TRADITIONAL ISD/CSD,494,223,0,31,404,19,19,0,25,0,0,28,65,494
STATE,DISTRICT,2022-2023,66901,BENAVIDES ISD,2,TRADITIONAL ISD/CSD,353,108,164,-999,254,67,-999,0,-999,0,19,-999,26,353
STATE,DISTRICT,2022-2023,138904,BENJAMIN ISD,9,TRADITIONAL ISD/CSD,130,28,0,12,94,-999,-999,-999,-999,-999,0,14,21,130
STATE,DISTRICT,2022-2023,101870,BETA ACADEMY,4,OPEN ENROLLMENT CHARTER,1432,485,0,29,1047,337,0,-999,0,0,-999,47,97,1432
STATE,DISTRICT,2022-2023,152806,BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION,17,OPEN ENROLLMENT CHARTER,175,129,0,24,129,0,0,0,0,-999,-999,-999,68,175
STATE,DISTRICT,2022-2023,15809,BEXAR COUNTY ACADEMY,20,OPEN ENROLLMENT CHARTER,238,202,0,-999,224,40,31,-999,0,0,-999,-999,17,235
STATE,DISTRICT,2022-2023,187901,BIG SANDY ISD,6,TRADITIONAL ISD/CSD,512,186,0,68,320,-999,-999,0,32,12,-999,70,84,512
STATE,DISTRICT,2022-2023,230901,BIG SANDY ISD,7,TRADITIONAL ISD/CSD,671,286,0,46,482,41,40,-999,28,14,-999,63,100,671
STATE,DISTRICT,2022-2023,114901,BIG SPRING ISD,18,TRADITIONAL ISD/CSD,3510,2033,22,195,2559,232,43,14,165,25,81,175,646,3412
STATE,DISTRICT,2022-2023,193801,BIG SPRINGS CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,211,154,0,31,180,-999,0,56,0,-999,0,14,94,211
STATE,DISTRICT,2022-2023,220902,BIRDVILLE ISD,11,TRADITIONAL ISD/CSD,22637,14528,1847,1771,14352,5663,3756,46,1574,174,154,2160,2888,12244
STATE,DISTRICT,2022-2023,178902,BISHOP CISD,2,TRADITIONAL ISD/CSD,1410,602,0,81,919,55,52,-999,54,-999,158,109,194,1410
STATE,DISTRICT,2022-2023,177903,BLACKWELL CISD,14,TRADITIONAL ISD/CSD,152,35,0,13,54,-999,-999,0,-999,-999,-999,13,21,0
STATE,DISTRICT,2022-2023,16902,BLANCO ISD,13,TRADITIONAL ISD/CSD,1088,278,0,91,466,95,94,0,68,0,13,90,165,487
STATE,DISTRICT,2022-2023,116915,BLAND ISD,10,TRADITIONAL ISD/CSD,773,375,0,44,473,175,161,-999,61,-999,-999,63,125,556
STATE,DISTRICT,2022-2023,25904,BLANKET ISD,15,TRADITIONAL ISD/CSD,142,67,0,-999,89,-999,-999,-999,10,-999,-999,10,19,142
STATE,DISTRICT,2022-2023,101875,BLOOM ACADEMY CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,339,203,0,11,291,0,0,-999,0,-999,0,-999,41,339
STATE,DISTRICT,2022-2023,34909,BLOOMBURG ISD,8,TRADITIONAL ISD/CSD,256,127,0,21,207,-999,-999,0,-999,-999,-999,27,39,256
STATE,DISTRICT,2022-2023,175902,BLOOMING GROVE ISD,12,TRADITIONAL ISD/CSD,920,368,0,45,546,170,159,-999,42,38,-999,93,86,920
STATE,DISTRICT,2022-2023,235901,BLOOMINGTON ISD,3,TRADITIONAL ISD/CSD,890,562,0,53,737,179,160,0,34,-999,-999,66,150,889
STATE,DISTRICT,2022-2023,43917,BLUE RIDGE ISD,10,TRADITIONAL ISD/CSD,1009,411,0,130,512,93,75,0,75,0,-999,126,153,1005
STATE,DISTRICT,2022-2023,72904,BLUFF DALE ISD,11,TRADITIONAL ISD/CSD,242,18,0,19,81,0,0,0,14,-999,-999,23,30,242
STATE,DISTRICT,2022-2023,109913,BLUM ISD,12,TRADITIONAL ISD/CSD,338,105,0,32,181,-999,-999,0,13,-999,-999,34,53,338
STATE,DISTRICT,2022-2023,123807,BOB HOPE SCHOOL,5,OPEN ENROLLMENT CHARTER,2313,1228,0,52,2081,1075,148,-999,0,13,-999,71,119,2308
STATE,DISTRICT,2022-2023,130901,BOERNE ISD,20,TRADITIONAL ISD/CSD,10763,3059,434,796,2075,735,393,13,1057,32,561,1151,1560,331
STATE,DISTRICT,2022-2023,116916,BOLES ISD,10,TRADITIONAL ISD/CSD,547,248,0,54,327,34,29,-999,37,51,48,73,85,547
STATE,DISTRICT,2022-2023,241901,BOLING ISD,3,TRADITIONAL ISD/CSD,1146,476,0,43,662,101,72,-999,63,20,-999,99,86,1145
STATE,DISTRICT,2022-2023,74903,BONHAM ISD,10,TRADITIONAL ISD/CSD,1899,1049,54,170,1302,326,157,-999,103,46,36,201,360,1895
STATE,DISTRICT,2022-2023,148901,BOOKER ISD,16,TRADITIONAL ISD/CSD,343,146,0,10,197,107,54,0,11,18,-999,20,28,343
STATE,DISTRICT,2022-2023,17901,BORDEN COUNTY ISD,17,TRADITIONAL ISD/CSD,225,40,0,10,79,-999,-999,0,20,0,0,15,13,225
STATE,DISTRICT,2022-2023,117901,BORGER ISD,16,TRADITIONAL ISD/CSD,2477,1161,14,197,1471,257,99,12,133,-999,19,197,370,1715
STATE,DISTRICT,2022-2023,161923,BOSQUEVILLE ISD,12,TRADITIONAL ISD/CSD,720,170,0,77,290,26,21,0,45,-999,-999,69,121,720
STATE,DISTRICT,2022-2023,185901,BOVINA ISD,16,TRADITIONAL ISD/CSD,425,277,0,45,363,124,122,0,39,-999,0,19,74,424
STATE,DISTRICT,2022-2023,169901,BOWIE ISD,9,TRADITIONAL ISD/CSD,1644,918,0,201,903,123,105,-999,113,38,72,221,271,1644
STATE,DISTRICT,2022-2023,249902,BOYD ISD,11,TRADITIONAL ISD/CSD,1266,547,0,99,635,68,59,-999,73,13,89,180,142,678
STATE,DISTRICT,2022-2023,180901,BOYS RANCH ISD,16,TRADITIONAL ISD/CSD,164,115,0,12,107,-999,-999,0,11,0,-999,33,30,129
STATE,DISTRICT,2022-2023,136901,BRACKETT ISD,20,TRADITIONAL ISD/CSD,552,199,0,43,355,18,13,-999,29,-999,16,61,98,359
STATE,DISTRICT,2022-2023,160901,BRADY ISD,15,TRADITIONAL ISD/CSD,956,205,0,83,628,31,31,10,82,14,21,105,137,956
STATE,DISTRICT,2022-2023,8903,BRAZOS ISD,6,TRADITIONAL ISD/CSD,851,353,0,86,534,147,132,0,36,-999,18,95,128,353
STATE,DISTRICT,2022-2023,213801,BRAZOS RIVER CHARTER SCHOOL,11,OPEN ENROLLMENT CHARTER,132,132,0,-999,64,-999,-999,-999,0,0,-999,23,25,132
STATE,DISTRICT,2022-2023,21803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,6,OPEN ENROLLMENT CHARTER,308,126,0,-999,295,123,123,0,0,0,0,-999,28,308
STATE,DISTRICT,2022-2023,20905,BRAZOSPORT ISD,4,TRADITIONAL ISD/CSD,11618,5730,513,597,7928,1602,818,11,1309,298,434,757,1819,8221
